success,status,gemarkung,flur,a_datum,a_datum_dmy,quartal,gemeinde,ogc_fid,type
true,true,Beldorf,010028003,2023-11-06,06.11.2023,11_2023,Beldorf,5846,alkis
true,true,Krems II,019067001,2023-11-06,06.11.2023,11_2023,Krems II,5847,alkis
true,true,Sterley,017261004,2023-11-06,06.11.2023,11_2023,Sterley,5848,alkis
true,true,Söby,010393003,2023-11-06,06.11.2023,11_2023,Holzdorf,5849,alkis
true,true,Vinzier,015140001,2023-11-06,06.11.2023,11_2023,Travenbrück,5850,alkis
true,true,Vorburg,015141002,2023-11-06,06.11.2023,11_2023,Tremsbüttel,5851,alkis
true,true,Großharrie,014535007,2023-11-06,06.11.2023,11_2023,Großharrie,5852,alkis
true,true,Kaköhl,016078004,2023-11-06,06.11.2023,11_2023,Blekendorf,5853,alkis
true,true,Itzehoe,012051010,2023-11-06,06.11.2023,11_2023,Itzehoe,5854,alkis
true,true,Halstenbek,016529009,2023-11-06,06.11.2023,11_2023,Halstenbek,5855,alkis
true,true,Muggesfelde,019078004,2023-11-06,06.11.2023,11_2023,Nehms,5856,alkis
true,true,Zarpen,015153001,2023-11-06,06.11.2023,11_2023,Zarpen,5857,alkis
true,true,Sipsdorf,014171005,2023-11-06,06.11.2023,11_2023,Lensahn,5858,alkis
true,true,Tangstedt,016580004,2023-11-06,06.11.2023,11_2023,Tangstedt,5859,alkis
true,true,Nordhackstedt,011104001,2023-11-06,06.11.2023,11_2023,Nordhackstedt,5860,alkis
true,true,Langwedel,010240006,2023-11-06,06.11.2023,11_2023,Langwedel,5861,alkis
true,true,Bornhöved,019012003,2023-11-06,06.11.2023,11_2023,Bornhöved,5862,alkis
true,true,Seefeld,015115007,2023-11-06,06.11.2023,11_2023,Bad Oldesloe,5863,alkis
true,true,Brunsbüttel,013016004,2023-11-06,06.11.2023,11_2023,Brunsbüttel,5864,alkis
true,true,Sachsenwald,017220062,2023-11-06,06.11.2023,11_2023,"Sachsenwald, Forstgutsbez.",5865,alkis
true,true,Gribbohm,012036003,2023-11-06,06.11.2023,11_2023,Gribbohm,5866,alkis
true,true,Delve,013310003,2023-11-06,06.11.2023,11_2023,Delve,5867,alkis
true,true,Haseldorf,016531008,2023-11-06,06.11.2023,11_2023,Haseldorf,5868,alkis
true,true,Horst,012048020,2023-11-06,06.11.2023,11_2023,Horst (Holstein),5869,alkis
true,true,Holtsee,010192002,2023-11-06,06.11.2023,11_2023,Holtsee,5870,alkis
true,true,Oering,019085004,2023-11-06,06.11.2023,11_2023,Oering,5871,alkis
true,true,Friedrichsgabe,019140004,2023-11-06,06.11.2023,11_2023,Norderstedt,5872,alkis
true,true,Rossee,014152001,2023-11-06,06.11.2023,11_2023,Gremersdorf,5873,alkis
true,true,Brodersdorf,012704002,2023-11-06,06.11.2023,11_2023,Brodersdorf,5874,alkis
true,true,Kurburg,018068003,2023-11-06,06.11.2023,11_2023,Dannewerk,5875,alkis
true,true,Mönkloh,019075006,2023-11-06,06.11.2023,11_2023,Mönkloh,5876,alkis
true,true,Köhn-Moorrehmen,016089004,2023-11-06,06.11.2023,11_2023,Köhn,5877,alkis
true,true,Mustin-Dorf,017185004,2023-11-06,06.11.2023,11_2023,Mustin,5878,alkis
true,true,Wensin,019130006,2023-11-06,06.11.2023,11_2023,Wensin,5879,alkis
true,true,Ornum,010314004,2023-11-06,06.11.2023,11_2023,Kosel,5880,alkis
true,true,Nusse,017201003,2023-11-06,06.11.2023,11_2023,Nusse,5881,alkis
true,true,Niendorf-Moorgarten,013523003,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",5882,alkis
true,true,Augustenhof,010016001,2023-11-06,06.11.2023,11_2023,Osdorf,5883,alkis
true,true,Dobersdorf,016028004,2023-11-06,06.11.2023,11_2023,Dobersdorf,5884,alkis
true,true,Sachsenwald,017220033,2023-11-06,06.11.2023,11_2023,"Sachsenwald, Forstgutsbez.",5885,alkis
true,true,Henstedt,019047016,2023-11-06,06.11.2023,11_2023,Henstedt-Ulzburg,5886,alkis
true,true,Grebenhagen,010532001,2023-11-06,06.11.2023,11_2023,Ahrensbök,5887,alkis
true,true,Elsdorf-Westermühlen,010095022,2023-11-06,06.11.2023,11_2023,Elsdorf-Westermühlen,5888,alkis
true,true,Altbülk,010005006,2023-11-06,06.11.2023,11_2023,Strande,5889,alkis
true,true,Nützen,019084003,2023-11-06,06.11.2023,11_2023,Nützen,5890,alkis
true,true,Wakendorf II,019124009,2023-11-06,06.11.2023,11_2023,Wakendorf II,5891,alkis
true,true,Helmstorf,016065003,2023-11-06,06.11.2023,11_2023,Helmstorf,5892,alkis
true,true,Nieblum,015543005,2023-11-06,06.11.2023,11_2023,Nieblum,5893,alkis
true,true,Kaltenkirchen,019056003,2023-11-06,06.11.2023,11_2023,Kaltenkirchen,5894,alkis
true,true,Kleinwaabs,010221002,2023-11-06,06.11.2023,11_2023,Waabs,5895,alkis
true,true,Wedel,016584017,2023-11-06,06.11.2023,11_2023,Wedel,5896,alkis
true,true,Loitmark,018133001,2023-11-06,06.11.2023,11_2023,Kappeln,5897,alkis
true,true,Mölln,017179013,2023-11-06,06.11.2023,11_2023,Mölln,5898,alkis
true,true,Kaltenkirchen,019056008,2023-11-06,06.11.2023,11_2023,Kaltenkirchen,5899,alkis
true,true,Oldenswort,011614009,2023-11-06,06.11.2023,11_2023,Oldenswort,5900,alkis
true,true,Stenderup b. G.,011133004,2023-11-06,06.11.2023,11_2023,Gelting,5901,alkis
true,true,Göldenitz,017062001,2023-11-06,06.11.2023,11_2023,Göldenitz,5902,alkis
true,true,Rethwischfeld,015105001,2023-11-06,06.11.2023,11_2023,Bad Oldesloe,5903,alkis
true,true,Schmalfeld,019099002,2023-11-06,06.11.2023,11_2023,Schmalfeld,5904,alkis
true,true,Siebeneichen,017256002,2023-11-06,06.11.2023,11_2023,Siebeneichen,5905,alkis
true,true,Westerrönfeld,010443008,2023-11-06,06.11.2023,11_2023,Westerrönfeld,5906,alkis
true,true,Rethwischfeld,015105004,2023-11-06,06.11.2023,11_2023,Bad Oldesloe,5907,alkis
true,true,Horsbüll,015527009,2023-11-06,06.11.2023,11_2023,Emmelsbüll-Horsbüll,5908,alkis
true,true,Fockbek,010104019,2023-11-06,06.11.2023,11_2023,Fockbek,5909,alkis
true,true,Kühren,016094010,2023-11-06,06.11.2023,11_2023,Kühren,5910,alkis
true,true,Langwedel,010240013,2023-11-06,06.11.2023,11_2023,Langwedel,5911,alkis
true,true,Tetenbüll,011622015,2023-11-06,06.11.2023,11_2023,Tetenbüll,5912,alkis
true,true,Söby,010393005,2023-11-06,06.11.2023,11_2023,Holzdorf,5913,alkis
true,true,Brammer,010055005,2023-11-06,06.11.2023,11_2023,Brammer,5914,alkis
true,true,Ratzeburg,017209008,2023-11-06,06.11.2023,11_2023,Ratzeburg,5915,alkis
true,true,Israelsdorf,013515017,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",5916,alkis
true,true,Süderheistedt,013364004,2023-11-06,06.11.2023,11_2023,Süderheistedt,5917,alkis
true,true,Nordhackstedt,011104008,2023-11-06,06.11.2023,11_2023,Nordhackstedt,5918,alkis
true,true,Grönwohld,010130002,2023-11-06,06.11.2023,11_2023,Schwedeneck,5919,alkis
true,true,Niebüll,015544018,2023-11-06,06.11.2023,11_2023,Niebüll,5920,alkis
true,true,Dersau,016026005,2023-11-06,06.11.2023,11_2023,Dersau,5921,alkis
true,true,Sachsenwald,017220016,2023-11-06,06.11.2023,11_2023,"Sachsenwald, Forstgutsbez.",5922,alkis
true,true,Itzehoe,012051001,2023-11-06,06.11.2023,11_2023,Itzehoe,5923,alkis
true,true,Sörup,011129043,2023-11-06,06.11.2023,11_2023,Sörup,5924,alkis
true,true,Kaiserin-Auguste-Viktoria-Koog,013104004,2023-11-06,06.11.2023,11_2023,Friedrichskoog,5925,alkis
true,true,Brekendorf,010061016,2023-11-06,06.11.2023,11_2023,Brekendorf,5926,alkis
true,true,Schafstedt,013083014,2023-11-06,06.11.2023,11_2023,Schafstedt,5927,alkis
true,true,Ramsdorf,010343006,2023-11-06,06.11.2023,11_2023,Owschlag,5928,alkis
true,true,Timmaspe,010425009,2023-11-06,06.11.2023,11_2023,Timmaspe,5929,alkis
true,true,Nortorf,012086015,2023-11-06,06.11.2023,11_2023,Nortorf,5930,alkis
true,true,Israelsdorf,013515012,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",5931,alkis
true,true,Rixdorf,016150003,2023-11-06,06.11.2023,11_2023,Lebrade,5932,alkis
true,true,Bimöhlen,019009003,2023-11-06,06.11.2023,11_2023,Bimöhlen,5933,alkis
true,true,Struxdorf,018110009,2023-11-06,06.11.2023,11_2023,Struxdorf,5934,alkis
true,true,Kuden,013055010,2023-11-06,06.11.2023,11_2023,Kuden,5935,alkis
true,true,Gollendorf,014050003,2023-11-06,06.11.2023,11_2023,Fehmarn,5936,alkis
true,true,Stördorf,012120002,2023-11-06,06.11.2023,11_2023,Stördorf,5937,alkis
true,true,Siezbüttel,012115003,2023-11-06,06.11.2023,11_2023,Schenefeld,5938,alkis
true,true,Friedeburg,016044002,2023-11-06,06.11.2023,11_2023,Lammershagen,5939,alkis
true,true,Neuwittenbek,010289001,2023-11-06,06.11.2023,11_2023,Neuwittenbek,5940,alkis
true,true,Offenbüttel,013072007,2023-11-06,06.11.2023,11_2023,Offenbüttel,5941,alkis
true,true,Nortorf,012086022,2023-11-06,06.11.2023,11_2023,Nortorf,5942,alkis
true,true,Gelting,011031008,2023-11-06,06.11.2023,11_2023,Gelting,5943,alkis
true,true,St. Jürgen,013503011,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",5944,alkis
true,true,Neuhof,015082001,2023-11-06,06.11.2023,11_2023,Reinfeld (Holstein),5945,alkis
true,true,Bellin,016010002,2023-11-06,06.11.2023,11_2023,Lammershagen,5946,alkis
true,true,Bovenau-Wakendorf,010054002,2023-11-06,06.11.2023,11_2023,Bovenau,5947,alkis
true,true,Bröthen,017028007,2023-11-06,06.11.2023,11_2023,Bröthen,5948,alkis
true,true,Stohl,010412002,2023-11-06,06.11.2023,11_2023,Schwedeneck,5949,alkis
true,true,Kropp,018067003,2023-11-06,06.11.2023,11_2023,Kropp,5950,alkis
true,true,Lütau,017172012,2023-11-06,06.11.2023,11_2023,Lütau,5951,alkis
true,true,Aschau,010014003,2023-11-06,06.11.2023,11_2023,Altenhof,5952,alkis
true,true,Neuhaus-Giekau,016121005,2023-11-06,06.11.2023,11_2023,Giekau,5953,alkis
true,true,Dägeling,012025005,2023-11-06,06.11.2023,11_2023,Dägeling,5954,alkis
true,true,Herzhorn,012041012,2023-11-06,06.11.2023,11_2023,Herzhorn,5955,alkis
true,true,Friedrichsholm,010112004,2023-11-06,06.11.2023,11_2023,Friedrichsholm,5956,alkis
true,true,Looft,012075004,2023-11-06,06.11.2023,11_2023,Looft,5957,alkis
true,true,Osterrade,013071006,2023-11-06,06.11.2023,11_2023,Osterrade,5958,alkis
true,true,Siems,013530003,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",5959,alkis
true,true,Braak,015018004,2023-11-06,06.11.2023,11_2023,Braak,5960,alkis
true,true,Negenharrie,014552001,2023-11-06,06.11.2023,11_2023,Negenharrie,5961,alkis
true,true,Offenbüttel,013072014,2023-11-06,06.11.2023,11_2023,Offenbüttel,5962,alkis
true,true,Ostenfeld,010316005,2023-11-06,06.11.2023,11_2023,Ostenfeld (Rendsburg),5963,alkis
true,true,Stenderup b. S.,011134011,2023-11-06,06.11.2023,11_2023,Sieverstedt,5964,alkis
true,true,Wittenbergen,012137003,2023-11-06,06.11.2023,11_2023,Wittenbergen,5965,alkis
true,true,Gönnebek,019032013,2023-11-06,06.11.2023,11_2023,Gönnebek,5966,alkis
true,true,Wulksfelde,015151008,2023-11-06,06.11.2023,11_2023,Tangstedt,5967,alkis
true,true,Westerdeichstrich,013382001,2023-11-06,06.11.2023,11_2023,Westerdeichstrich,5968,alkis
true,true,Nortorf,012086008,2023-11-06,06.11.2023,11_2023,Nortorf,5969,alkis
true,true,Dammfleth,012026007,2023-11-06,06.11.2023,11_2023,Dammfleth,5970,alkis
true,true,Rothensande,010584006,2023-11-06,06.11.2023,11_2023,Malente,5971,alkis
true,true,Sachsenwald,017220018,2023-11-06,06.11.2023,11_2023,"Sachsenwald, Forstgutsbez.",5972,alkis
true,true,Christiansholm,010075004,2023-11-06,06.11.2023,11_2023,Christiansholm,5973,alkis
true,true,Brokstedt,012022001,2023-11-06,06.11.2023,11_2023,Brokstedt,5974,alkis
true,true,Breitenburg,012020004,2023-11-06,06.11.2023,11_2023,Breitenburg,5975,alkis
true,true,Büstorf,010072002,2023-11-06,06.11.2023,11_2023,Rieseby,5976,alkis
true,true,Achtrup,015501009,2023-11-06,06.11.2023,11_2023,Achtrup,5977,alkis
true,true,Barsbüttel,015011001,2023-11-06,06.11.2023,11_2023,Barsbüttel,5978,alkis
true,true,Rotensande,010360001,2023-11-06,06.11.2023,11_2023,Waabs,5979,alkis
true,true,Brarupholz,018015001,2023-11-06,06.11.2023,11_2023,Scheggerott,5980,alkis
true,true,Tetenhusen,018116010,2023-11-06,06.11.2023,11_2023,Tetenhusen,5981,alkis
true,true,Futterkamp,016049004,2023-11-06,06.11.2023,11_2023,Blekendorf,5982,alkis
true,true,Nindorf,010294014,2023-11-06,06.11.2023,11_2023,Nindorf,5983,alkis
true,true,Meezen,010273008,2023-11-06,06.11.2023,11_2023,Meezen,5984,alkis
true,true,Timmaspe,010425001,2023-11-06,06.11.2023,11_2023,Timmaspe,5985,alkis
true,true,Hedwigenkoog,013322014,2023-11-06,06.11.2023,11_2023,Hedwigenkoog,5986,alkis
true,true,Hagen,012729006,2023-11-06,06.11.2023,11_2023,Probsteierhagen,5987,alkis
true,true,Reußenköge,011572009,2023-11-06,06.11.2023,11_2023,Reußenköge,5988,alkis
true,true,Brux,012633001,2023-11-06,06.11.2023,11_2023,Westensee,5989,alkis
true,true,Bönstrup,011009001,2023-11-06,06.11.2023,11_2023,Grundhof,5990,alkis
true,true,Selent,016172002,2023-11-06,06.11.2023,11_2023,Selent,5991,alkis
true,true,Mohrkirch-Osterholz,018077005,2023-11-06,06.11.2023,11_2023,Mohrkirch,5992,alkis
true,true,Rüting,014153003,2023-11-06,06.11.2023,11_2023,Grömitz,5993,alkis
true,true,Witsum,015568001,2023-11-06,06.11.2023,11_2023,Witsum,5994,alkis
true,true,Bollingstedt,018012016,2023-11-06,06.11.2023,11_2023,Bollingstedt,5995,alkis
true,true,Vaale,012124013,2023-11-06,06.11.2023,11_2023,Vaale,5996,alkis
true,true,Glasau,019030004,2023-11-06,06.11.2023,11_2023,Glasau,5997,alkis
true,true,St. Lorenz,013504017,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",5998,alkis
true,true,Krempelsdorf,013517001,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",5999,alkis
true,true,Pahlen,013347010,2023-11-06,06.11.2023,11_2023,Pahlen,6000,alkis
true,true,Wiemersdorf,019132016,2023-11-06,06.11.2023,11_2023,Wiemersdorf,6001,alkis
true,true,Fitzbek,012033002,2023-11-06,06.11.2023,11_2023,Fitzbek,6002,alkis
true,true,Juliusburg,017115003,2023-11-06,06.11.2023,11_2023,Juliusburg,6003,alkis
true,true,Süderdeich,013362003,2023-11-06,06.11.2023,11_2023,Süderdeich,6004,alkis
true,true,Poggensee,017206006,2023-11-06,06.11.2023,11_2023,Poggensee,6005,alkis
true,true,Niebüll,015544019,2023-11-06,06.11.2023,11_2023,Niebüll,6006,alkis
true,true,Kronprinzenkoog,013052011,2023-11-06,06.11.2023,11_2023,Kronprinzenkoog,6007,alkis
true,true,Liesbüttel,017509002,2023-11-06,06.11.2023,11_2023,Steenfeld,6008,alkis
true,true,Bahrenfleth,012006007,2023-11-06,06.11.2023,11_2023,Bahrenfleth,6009,alkis
true,true,Mühlenrade,017181004,2023-11-06,06.11.2023,11_2023,Mühlenrade,6010,alkis
true,true,Hohenaspe,012045010,2023-11-06,06.11.2023,11_2023,Hohenaspe,6011,alkis
true,true,Kurburg,018068001,2023-11-06,06.11.2023,11_2023,Dannewerk,6012,alkis
true,true,Nutteln,012087005,2023-11-06,06.11.2023,11_2023,Nutteln,6013,alkis
true,true,Vorbrügge,012126005,2023-11-06,06.11.2023,11_2023,Kellinghusen,6014,alkis
true,true,Rethwischfeld,015105006,2023-11-06,06.11.2023,11_2023,Bad Oldesloe,6015,alkis
true,true,Koldenbüttel,011609019,2023-11-06,06.11.2023,11_2023,Koldenbüttel,6016,alkis
true,true,Rathjensdorf,016146001,2023-11-06,06.11.2023,11_2023,Rathjensdorf,6017,alkis
true,true,Rodenäs,015551008,2023-11-06,06.11.2023,11_2023,Rodenäs,6018,alkis
true,true,Borstel-Hohenraden,016512014,2023-11-06,06.11.2023,11_2023,Borstel-Hohenraden,6019,alkis
true,true,Quickborn,016565029,2023-11-06,06.11.2023,11_2023,Quickborn,6020,alkis
true,true,Owschlag,010326005,2023-11-06,06.11.2023,11_2023,Owschlag,6021,alkis
true,true,Gottrupel,011035003,2023-11-06,06.11.2023,11_2023,Handewitt,6022,alkis
true,true,Norderstapel,018084006,2023-11-06,06.11.2023,11_2023,Stapel,6023,alkis
true,true,Lohe-Föhrden,010249012,2023-11-06,06.11.2023,11_2023,Lohe-Föhrden,6024,alkis
true,true,Schafstedt,013083017,2023-11-06,06.11.2023,11_2023,Schafstedt,6025,alkis
true,true,Lüchow,017170003,2023-11-06,06.11.2023,11_2023,Lüchow,6026,alkis
true,true,Wankendorf,016196004,2023-11-06,06.11.2023,11_2023,Wankendorf,6027,alkis
true,true,Seedorf,019101004,2023-11-06,06.11.2023,11_2023,Seedorf,6028,alkis
true,true,Fockbek,010104017,2023-11-06,06.11.2023,11_2023,Fockbek,6029,alkis
true,true,Dörpstedt,018023013,2023-11-06,06.11.2023,11_2023,Dörpstedt,6030,alkis
true,true,Gammellund,018040015,2023-11-06,06.11.2023,11_2023,Bollingstedt,6031,alkis
true,true,Holtsee,010192004,2023-11-06,06.11.2023,11_2023,Holtsee,6032,alkis
true,true,Süderdeich,013362001,2023-11-06,06.11.2023,11_2023,Süderdeich,6033,alkis
true,true,Wulfen,014201002,2023-11-06,06.11.2023,11_2023,Fehmarn,6034,alkis
true,true,Hasselburg,016063002,2023-11-06,06.11.2023,11_2023,Mucheln,6035,alkis
true,true,Wiedenborstel,012132005,2023-11-06,06.11.2023,11_2023,Wiedenborstel,6036,alkis
true,true,Welmbüttel,013376005,2023-11-06,06.11.2023,11_2023,Welmbüttel,6037,alkis
true,true,Nessendorf,016116006,2023-11-06,06.11.2023,11_2023,Blekendorf,6038,alkis
true,true,Bröthen,017028003,2023-11-06,06.11.2023,11_2023,Bröthen,6039,alkis
true,true,Wakendorf,016195001,2023-11-06,06.11.2023,11_2023,Preetz,6040,alkis
true,true,Homfeld,014542003,2023-11-06,06.11.2023,11_2023,Aukrug,6041,alkis
true,true,Westerhorn,016585007,2023-11-06,06.11.2023,11_2023,Westerhorn,6042,alkis
true,true,Bark,019006004,2023-11-06,06.11.2023,11_2023,Bark,6043,alkis
true,true,Gudendorf,013035001,2023-11-06,06.11.2023,11_2023,Gudendorf,6044,alkis
true,true,Landrecht,012070002,2023-11-06,06.11.2023,11_2023,Landrecht,6045,alkis
true,true,Karby,010208002,2023-11-06,06.11.2023,11_2023,Karby,6046,alkis
true,true,Wohlde,018128013,2023-11-06,06.11.2023,11_2023,Wohlde,6047,alkis
true,true,Rastorfer-Passau,016144002,2023-11-06,06.11.2023,11_2023,Rastorf,6048,alkis
true,true,Bollingstedt,018012012,2023-11-06,06.11.2023,11_2023,Bollingstedt,6049,alkis
true,true,Wittenberg,016208003,2023-11-06,06.11.2023,11_2023,Martensrade,6050,alkis
true,true,Jerrishoe,011065002,2023-11-06,06.11.2023,11_2023,Jerrishoe,6051,alkis
true,true,Groß Kummerfeld,014536007,2023-11-06,06.11.2023,11_2023,Groß Kummerfeld,6052,alkis
true,true,Spechserholz,010599002,2023-11-06,06.11.2023,11_2023,Ahrensbök,6053,alkis
true,true,Brunstorf,017031003,2023-11-06,06.11.2023,11_2023,Brunstorf,6054,alkis
true,true,Klausdorf,012717006,2023-11-06,06.11.2023,11_2023,Schwentinental,6055,alkis
true,true,Altenhof,010010001,2023-11-06,06.11.2023,11_2023,Altenhof,6056,alkis
true,true,Sönnebüll,011582003,2023-11-06,06.11.2023,11_2023,Sönnebüll,6057,alkis
true,true,Sande,015552003,2023-11-06,06.11.2023,11_2023,Enge-Sande,6058,alkis
true,true,Hagen,012729004,2023-11-06,06.11.2023,11_2023,Probsteierhagen,6059,alkis
true,true,Rumohr,012628001,2023-11-06,06.11.2023,11_2023,Rumohr,6060,alkis
true,true,Struckum,011597008,2023-11-06,06.11.2023,11_2023,Struckum,6061,alkis
true,true,Munkwolstrup,011098003,2023-11-06,06.11.2023,11_2023,Oeversee,6062,alkis
true,true,Heidmühlen,019046021,2023-11-06,06.11.2023,11_2023,Heidmühlen,6063,alkis
true,true,Borstel-Hohenraden,016512015,2023-11-06,06.11.2023,11_2023,Borstel-Hohenraden,6064,alkis
true,true,Ellingstedt,018029019,2023-11-06,06.11.2023,11_2023,Ellingstedt,6065,alkis
true,true,Friedrichsgraben,010110003,2023-11-06,06.11.2023,11_2023,Friedrichsgraben,6066,alkis
true,true,Warder,010437002,2023-11-06,06.11.2023,11_2023,Warder,6067,alkis
true,true,Harrislee,011050003,2023-11-06,06.11.2023,11_2023,Harrislee,6068,alkis
true,true,Pellworm,011567023,2023-11-06,06.11.2023,11_2023,Pellworm,6069,alkis
true,true,Kaltenkirchen,019056004,2023-11-06,06.11.2023,11_2023,Kaltenkirchen,6070,alkis
true,true,Sirksfelde,017258007,2023-11-06,06.11.2023,11_2023,Sirksfelde,6071,alkis
true,true,Kisdorf,019062017,2023-11-06,06.11.2023,11_2023,Kisdorf,6072,alkis
true,true,Embühren,010096009,2023-11-06,06.11.2023,11_2023,Embühren,6073,alkis
true,true,Neuhof-Vorwerk,010568001,2023-11-06,06.11.2023,11_2023,Ahrensbök,6074,alkis
true,true,Struvenhütten,019112006,2023-11-06,06.11.2023,11_2023,Struvenhütten,6075,alkis
true,true,Kasseburg,017119006,2023-11-06,06.11.2023,11_2023,Kasseburg,6076,alkis
true,true,Schönhorst,012738005,2023-11-06,06.11.2023,11_2023,Schönkirchen,6077,alkis
true,true,Lohe-Föhrden,010249010,2023-11-06,06.11.2023,11_2023,Lohe-Föhrden,6078,alkis
true,true,Sachsenwald,017220036,2023-11-06,06.11.2023,11_2023,"Sachsenwald, Forstgutsbez.",6079,alkis
true,true,Dammfleth,012026010,2023-11-06,06.11.2023,11_2023,Dammfleth,6080,alkis
true,true,Krempdorf,012062002,2023-11-06,06.11.2023,11_2023,Krempdorf,6081,alkis
true,true,Niebüll,015544004,2023-11-06,06.11.2023,11_2023,Niebüll,6082,alkis
true,true,Hasselburg-Altenkrempe,014066003,2023-11-06,06.11.2023,11_2023,Altenkrempe,6083,alkis
true,true,Groß Offenseth-Aspern,016527010,2023-11-06,06.11.2023,11_2023,Groß Offenseth-Aspern,6084,alkis
true,true,Nortorf,012086004,2023-11-06,06.11.2023,11_2023,Nortorf,6085,alkis
true,true,Pinneberg,016562001,2023-11-06,06.11.2023,11_2023,Pinneberg,6086,alkis
true,true,Hamwarde-Dorf,017099001,2023-11-06,06.11.2023,11_2023,Hamwarde,6087,alkis
true,true,Wolkenwehe,015149002,2023-11-06,06.11.2023,11_2023,Bad Oldesloe,6088,alkis
true,true,Oldersbek,011561003,2023-11-06,06.11.2023,11_2023,Oldersbek,6089,alkis
true,true,Elsdorf-Westermühlen,010095012,2023-11-06,06.11.2023,11_2023,Elsdorf-Westermühlen,6090,alkis
true,true,Rantzaufelde,014144001,2023-11-06,06.11.2023,11_2023,Harmsdorf,6091,alkis
true,true,Sörup,011129028,2023-11-06,06.11.2023,11_2023,Sörup,6092,alkis
true,true,Groß Nordende,016526001,2023-11-06,06.11.2023,11_2023,Groß Nordende,6093,alkis
true,true,Rüde,011119001,2023-11-06,06.11.2023,11_2023,Munkbrarup,6094,alkis
true,true,Neuerfrade-Rickling,019082012,2023-11-06,06.11.2023,11_2023,Rickling,6095,alkis
true,true,Alterfrade,019002012,2023-11-06,06.11.2023,11_2023,Daldorf,6096,alkis
true,true,Breitenburg,012020002,2023-11-06,06.11.2023,11_2023,Breitenburg,6097,alkis
true,true,Böelschuby,018010004,2023-11-06,06.11.2023,11_2023,Böel,6098,alkis
true,true,Wensin,019130015,2023-11-06,06.11.2023,11_2023,Wensin,6099,alkis
true,true,Schädtbek,016158002,2023-11-06,06.11.2023,11_2023,Dobersdorf,6100,alkis
true,true,Poggensee,017206007,2023-11-06,06.11.2023,11_2023,Poggensee,6101,alkis
true,true,Neversdorf,019083005,2023-11-06,06.11.2023,11_2023,Neversdorf,6102,alkis
true,true,Ratzeburg,017209001,2023-11-06,06.11.2023,11_2023,Ratzeburg,6103,alkis
true,true,Friederikenhof,014041001,2023-11-06,06.11.2023,11_2023,Wangels,6104,alkis
true,true,Israelsdorf,013515001,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",6105,alkis
true,true,Kücknitz,013520004,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",6106,alkis
true,true,Itzehoe,012051002,2023-11-06,06.11.2023,11_2023,Itzehoe,6107,alkis
true,true,Langeneß,011542002,2023-11-06,06.11.2023,11_2023,Langeneß,6108,alkis
true,true,Tangenberg,017267005,2023-11-06,06.11.2023,11_2023,Fredeburg,6109,alkis
true,true,Brodersby,010065002,2023-11-06,06.11.2023,11_2023,Brodersby,6110,alkis
true,true,Norstedt,011558016,2023-11-06,06.11.2023,11_2023,Norstedt,6111,alkis
true,true,Kattendorf,019059003,2023-11-06,06.11.2023,11_2023,Kattendorf,6112,alkis
true,true,Wulfsdorf,012733002,2023-11-06,06.11.2023,11_2023,Probsteierhagen,6113,alkis
true,true,Bargstedt,010021008,2023-11-06,06.11.2023,11_2023,Bargstedt,6114,alkis
true,true,Aschau,010014001,2023-11-06,06.11.2023,11_2023,Altenhof,6115,alkis
true,true,Quickborn,016565003,2023-11-06,06.11.2023,11_2023,Quickborn,6116,alkis
true,true,Lentföhrden,019072010,2023-11-06,06.11.2023,11_2023,Lentföhrden,6117,alkis
true,true,Alt Bennebek,018001014,2023-11-06,06.11.2023,11_2023,Alt Bennebek,6118,alkis
true,true,Kuden,013055004,2023-11-06,06.11.2023,11_2023,Kuden,6119,alkis
true,true,Ekhöft,012635002,2023-11-06,06.11.2023,11_2023,Westensee,6120,alkis
true,true,Witzwort,011628022,2023-11-06,06.11.2023,11_2023,Witzwort,6121,alkis
true,true,Tangstedt,015129005,2023-11-06,06.11.2023,11_2023,Tangstedt,6122,alkis
true,true,Bordesholm,014510002,2023-11-06,06.11.2023,11_2023,Bordesholm,6123,alkis
true,true,Kogel,017142002,2023-11-06,06.11.2023,11_2023,Sterley,6124,alkis
true,true,Kreuzfeld,010553004,2023-11-06,06.11.2023,11_2023,Malente,6125,alkis
true,true,Kleve,013333007,2023-11-06,06.11.2023,11_2023,Kleve,6126,alkis
true,true,Duvensee,017046008,2023-11-06,06.11.2023,11_2023,Duvensee,6127,alkis
true,true,Klappholz,018060002,2023-11-06,06.11.2023,11_2023,Klappholz,6128,alkis
true,true,Leck,015536003,2023-11-06,06.11.2023,11_2023,Leck,6129,alkis
true,true,Kehrsen-Meierhof,017121003,2023-11-06,06.11.2023,11_2023,Gudow,6130,alkis
true,true,Süderau,012123007,2023-11-06,06.11.2023,11_2023,Süderau,6131,alkis
